lap_time_sec,session_code,compound_key,tyre_life,lap_number_norm,stint,track_status_code,is_fresh_tyre,position,ambient_temp_c,wind_kph,fuel_load_kg,traffic_penalty_sec,track_length_km,track_corners,track_drs_zones,track_lap_count,fuel_sensitivity,fuel_burn_per_lap,tyre_stress,overtaking_risk,dirty_air_penalty,track_evolution,braking_harvest,traction_demand,high_speed_bias,straightline_demand,nominal_temp_c,team_one_lap_delta,team_race_pace_delta,team_tyre_management,team_energy_efficiency,team_drag_efficiency,team_traction,team_high_speed,team_dirty_air_resilience,team_reliability,team_development_trend
106.243,R,medium,15.0,0.6136363636363636,2.0,1.0,1.0,1.0,20.0,8.0,34.849999999999994,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.462,R,medium,16.0,0.6363636363636364,2.0,1.0,1.0,1.0,20.0,8.0,32.8,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.171,R,medium,17.0,0.6590909090909091,2.0,1.0,1.0,1.0,20.0,8.0,30.749999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.205,R,medium,18.0,0.6818181818181818,2.0,1.0,1.0,1.0,20.0,8.0,28.699999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.242,R,medium,19.0,0.7045454545454546,2.0,1.0,1.0,1.0,20.0,8.0,26.65,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.358,R,medium,20.0,0.7272727272727273,2.0,1.0,1.0,1.0,20.0,8.0,24.599999999999998,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.663,R,medium,21.0,0.75,2.0,1.0,1.0,1.0,20.0,8.0,22.549999999999997,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.358,R,medium,22.0,0.7727272727272727,2.0,1.0,1.0,1.0,20.0,8.0,20.5,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.444,R,medium,23.0,0.7954545454545454,2.0,1.0,1.0,1.0,20.0,8.0,18.45,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.577,R,medium,24.0,0.8181818181818182,2.0,1.0,1.0,1.0,20.0,8.0,16.4,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.483,R,medium,25.0,0.8409090909090909,2.0,1.0,1.0,1.0,20.0,8.0,14.349999999999998,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.347,R,medium,26.0,0.8636363636363636,2.0,1.0,1.0,1.0,20.0,8.0,12.299999999999999,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.498,R,medium,27.0,0.8863636363636364,2.0,1.0,1.0,1.0,20.0,8.0,10.25,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.326,R,medium,28.0,0.9090909090909091,2.0,1.0,1.0,1.0,20.0,8.0,8.2,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.144,R,medium,29.0,0.9318181818181818,2.0,1.0,1.0,1.0,20.0,8.0,6.1499999999999995,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
105.933,R,medium,30.0,0.9545454545454546,2.0,1.0,1.0,1.0,20.0,8.0,4.1,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
105.706,R,medium,31.0,0.9772727272727273,2.0,1.0,1.0,1.0,20.0,8.0,2.05,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
107.821,R,medium,32.0,1.0,2.0,1.0,1.0,1.0,20.0,8.0,0.0,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
108.961,R,hard,2.0,0.3409090909090909,2.0,1.0,1.0,2.0,20.0,8.0,59.449999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
107.849,R,hard,3.0,0.36363636363636365,2.0,1.0,1.0,2.0,20.0,8.0,57.39999999999999,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.917,R,hard,4.0,0.38636363636363635,2.0,1.0,1.0,2.0,20.0,8.0,55.349999999999994,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.865,R,hard,5.0,0.4090909090909091,2.0,1.0,1.0,2.0,20.0,8.0,53.3,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.344,R,hard,6.0,0.4318181818181818,2.0,1.0,1.0,2.0,20.0,8.0,51.24999999999999,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.664,R,hard,7.0,0.45454545454545453,2.0,1.0,1.0,2.0,20.0,8.0,49.199999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.544,R,hard,8.0,0.4772727272727273,2.0,1.0,1.0,2.0,20.0,8.0,47.15,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.44,R,hard,9.0,0.5,2.0,1.0,1.0,2.0,20.0,8.0,45.099999999999994,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.534,R,hard,10.0,0.5227272727272727,2.0,1.0,1.0,2.0,20.0,8.0,43.05,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.193,R,hard,11.0,0.5454545454545454,2.0,1.0,1.0,2.0,20.0,8.0,41.0,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.199,R,hard,12.0,0.5681818181818182,2.0,1.0,1.0,2.0,20.0,8.0,38.949999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
107.66,R,hard,13.0,0.5909090909090909,2.0,1.0,1.0,2.0,20.0,8.0,36.9,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.389,R,hard,14.0,0.6136363636363636,2.0,1.0,1.0,2.0,20.0,8.0,34.849999999999994,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
105.965,R,hard,15.0,0.6363636363636364,2.0,1.0,1.0,2.0,20.0,8.0,32.8,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.0,R,hard,16.0,0.6590909090909091,2.0,1.0,1.0,2.0,20.0,8.0,30.749999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
105.889,R,hard,17.0,0.6818181818181818,2.0,1.0,1.0,2.0,20.0,8.0,28.699999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.131,R,hard,18.0,0.7045454545454546,2.0,1.0,1.0,2.0,20.0,8.0,26.65,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
105.964,R,hard,19.0,0.7272727272727273,2.0,1.0,1.0,2.0,20.0,8.0,24.599999999999998,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.097,R,hard,20.0,0.75,2.0,1.0,1.0,2.0,20.0,8.0,22.549999999999997,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
107.12,R,hard,21.0,0.7727272727272727,2.0,1.0,1.0,2.0,20.0,8.0,20.5,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
105.975,R,hard,22.0,0.7954545454545454,2.0,1.0,1.0,2.0,20.0,8.0,18.45,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
105.974,R,hard,23.0,0.8181818181818182,2.0,1.0,1.0,2.0,20.0,8.0,16.4,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
105.789,R,hard,24.0,0.8409090909090909,2.0,1.0,1.0,2.0,20.0,8.0,14.349999999999998,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
105.686,R,hard,25.0,0.8636363636363636,2.0,1.0,1.0,2.0,20.0,8.0,12.299999999999999,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
105.674,R,hard,26.0,0.8863636363636364,2.0,1.0,1.0,2.0,20.0,8.0,10.25,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
105.988,R,hard,27.0,0.9090909090909091,2.0,1.0,1.0,2.0,20.0,8.0,8.2,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
105.544,R,hard,28.0,0.9318181818181818,2.0,1.0,1.0,2.0,20.0,8.0,6.1499999999999995,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
105.257,R,hard,29.0,0.9545454545454546,2.0,1.0,1.0,2.0,20.0,8.0,4.1,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
107.721,R,hard,30.0,0.9772727272727273,2.0,1.0,1.0,2.0,20.0,8.0,2.05,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
106.09,R,hard,31.0,1.0,2.0,1.0,1.0,2.0,20.0,8.0,0.0,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
109.97,R,medium,2.0,0.3181818181818182,2.0,1.0,1.0,3.0,20.0,8.0,61.49999999999999,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
108.193,R,medium,3.0,0.3409090909090909,2.0,1.0,1.0,3.0,20.0,8.0,59.449999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
107.507,R,medium,4.0,0.36363636363636365,2.0,1.0,1.0,3.0,20.0,8.0,57.39999999999999,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
107.211,R,medium,5.0,0.38636363636363635,2.0,1.0,1.0,3.0,20.0,8.0,55.349999999999994,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.965,R,medium,6.0,0.4090909090909091,2.0,1.0,1.0,3.0,20.0,8.0,53.3,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.786,R,medium,7.0,0.4318181818181818,2.0,1.0,1.0,3.0,20.0,8.0,51.24999999999999,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
107.112,R,medium,8.0,0.45454545454545453,2.0,1.0,1.0,3.0,20.0,8.0,49.199999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.995,R,medium,9.0,0.4772727272727273,2.0,1.0,1.0,3.0,20.0,8.0,47.15,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
107.197,R,medium,10.0,0.5,2.0,1.0,1.0,3.0,20.0,8.0,45.099999999999994,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.662,R,medium,11.0,0.5227272727272727,2.0,1.0,1.0,3.0,20.0,8.0,43.05,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.729,R,medium,12.0,0.5454545454545454,2.0,1.0,1.0,3.0,20.0,8.0,41.0,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.853,R,medium,13.0,0.5681818181818182,2.0,1.0,1.0,3.0,20.0,8.0,38.949999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.71,R,medium,14.0,0.5909090909090909,2.0,1.0,1.0,3.0,20.0,8.0,36.9,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.591,R,medium,15.0,0.6136363636363636,2.0,1.0,1.0,3.0,20.0,8.0,34.849999999999994,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.59,R,medium,16.0,0.6363636363636364,2.0,1.0,1.0,3.0,20.0,8.0,32.8,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.657,R,medium,17.0,0.6590909090909091,2.0,1.0,1.0,3.0,20.0,8.0,30.749999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.438,R,medium,18.0,0.6818181818181818,2.0,1.0,1.0,3.0,20.0,8.0,28.699999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.419,R,medium,19.0,0.7045454545454546,2.0,1.0,1.0,3.0,20.0,8.0,26.65,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.466,R,medium,20.0,0.7272727272727273,2.0,1.0,1.0,3.0,20.0,8.0,24.599999999999998,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.531,R,medium,21.0,0.75,2.0,1.0,1.0,3.0,20.0,8.0,22.549999999999997,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.546,R,medium,22.0,0.7727272727272727,2.0,1.0,1.0,3.0,20.0,8.0,20.5,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.491,R,medium,23.0,0.7954545454545454,2.0,1.0,1.0,3.0,20.0,8.0,18.45,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
107.297,R,medium,24.0,0.8181818181818182,2.0,1.0,1.0,3.0,20.0,8.0,16.4,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.765,R,medium,25.0,0.8409090909090909,2.0,1.0,1.0,3.0,20.0,8.0,14.349999999999998,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.347,R,medium,26.0,0.8636363636363636,2.0,1.0,1.0,3.0,20.0,8.0,12.299999999999999,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.194,R,medium,27.0,0.8863636363636364,2.0,1.0,1.0,3.0,20.0,8.0,10.25,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.174,R,medium,28.0,0.9090909090909091,2.0,1.0,1.0,3.0,20.0,8.0,8.2,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.184,R,medium,29.0,0.9318181818181818,2.0,1.0,1.0,3.0,20.0,8.0,6.1499999999999995,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.315,R,medium,30.0,0.9545454545454546,2.0,1.0,1.0,3.0,20.0,8.0,4.1,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
106.58,R,medium,31.0,0.9772727272727273,2.0,1.0,1.0,3.0,20.0,8.0,2.05,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
107.204,R,medium,32.0,1.0,2.0,1.0,1.0,3.0,20.0,8.0,0.0,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
110.286,R,medium,2.0,0.3181818181818182,2.0,1.0,1.0,4.0,20.0,8.0,61.49999999999999,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
108.161,R,medium,3.0,0.3409090909090909,2.0,1.0,1.0,4.0,20.0,8.0,59.449999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
107.574,R,medium,4.0,0.36363636363636365,2.0,1.0,1.0,4.0,20.0,8.0,57.39999999999999,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
107.146,R,medium,5.0,0.38636363636363635,2.0,1.0,1.0,4.0,20.0,8.0,55.349999999999994,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
107.868,R,medium,6.0,0.4090909090909091,2.0,1.0,1.0,4.0,20.0,8.0,53.3,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
107.175,R,medium,7.0,0.4318181818181818,2.0,1.0,1.0,4.0,20.0,8.0,51.24999999999999,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
106.868,R,medium,8.0,0.45454545454545453,2.0,1.0,1.0,4.0,20.0,8.0,49.199999999999996,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
107.072,R,medium,9.0,0.4772727272727273,2.0,1.0,1.0,4.0,20.0,8.0,47.15,0.0,7.004,19.0,2.0,44.0,0.026,2.05,0.69,0.36,0.22,0.66,0.63,0.5,0.88,0.81,20.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
